19.816,19.396,19.444,19.12,19.236,19.219,18.561,18.309,19.069,20.352,18.554,18.63,17.884,17.58,18.708,18.639,18.046,17.783
19.777,19.36,19.4,19.08,19.201,19.157,18.563,18.288,19.069,20.345,18.546,18.583,17.887,17.645,18.733,18.62,18.024,17.755
19.737,19.331,19.365,19.04,19.146,19.075,18.525,18.272,19.021,20.291,18.529,18.493,17.829,17.62,18.682,18.558,17.951,17.708
19.719,19.289,19.328,19.008,19.113,19.038,18.447,18.195,18.977,20.266,18.492,18.468,17.791,17.584,18.664,18.521,17.921,17.67
19.689,19.276,19.316,18.972,19.095,19.021,18.453,18.185,18.989,20.245,18.481,18.42,17.722,17.475,18.613,18.487,17.893,17.619
19.691,19.253,19.299,18.972,19.093,19.022,18.484,18.228,19.038,20.287,18.464,18.385,17.651,17.425,18.552,18.42,17.816,17.574
19.658,19.233,19.286,18.945,19.07,18.982,18.496,18.213,18.985,20.249,18.447,18.363,17.642,17.351,18.539,18.384,17.8,17.539
19.626,19.204,19.239,18.918,19.019,18.952,18.416,18.182,18.982,20.226,18.424,18.313,17.566,17.263,18.465,18.353,17.746,17.5
19.589,19.159,19.203,18.882,18.978,18.943,18.421,18.148,18.933,20.259,18.382,18.283,17.514,17.201,18.406,18.305,17.696,17.453
19.578,19.139,19.185,18.862,18.952,18.913,18.384,18.136,18.925,20.224,18.344,18.251,17.466,17.227,18.386,18.259,17.667,17.423
19.543,19.073,19.139,18.822,18.917,18.886,18.369,18.117,18.886,20.191,18.299,18.184,17.422,17.126,18.331,18.215,17.607,17.383
19.502,19.043,19.111,18.794,18.906,18.847,18.343,18.076,18.888,20.144,18.266,18.142,17.369,17.079,18.273,18.168,17.564,17.333
19.478,19.015,19.09,18.749,18.855,18.834,18.333,18.025,18.827,20.176,18.243,18.127,17.316,17.057,18.26,18.141,17.535,17.309
19.468,19.005,19.097,18.749,18.856,18.784,18.286,17.977,18.735,20.131,18.191,18.09,17.304,17.027,18.241,18.126,17.516,17.278
19.461,19.007,19.071,18.732,18.837,18.781,18.258,17.982,18.74,20.046,18.183,18.099,17.31,17.032,18.197,18.108,17.502,17.262
19.45,19.009,19.072,18.736,18.848,18.825,18.275,18.004,18.798,20.026,18.154,18.112,17.315,17.009,18.204,18.119,17.496,17.259
19.426,18.982,19.05,18.717,18.835,18.795,18.244,17.988,18.775,20.037,18.142,18.071,17.27,16.96,18.162,18.079,17.47,17.236
19.495,18.971,19.037,18.711,18.83,18.782,18.217,17.986,18.783,20.062,18.094,18.032,17.173,16.87,18.091,18.022,17.427,17.196
19.41,18.951,18.995,18.678,18.796,18.739,18.204,17.964,18.778,20.008,18.097,17.998,17.107,16.776,18.019,17.947,17.369,17.158
19.393,18.941,18.984,18.658,18.78,18.733,18.175,17.953,18.763,19.992,18.234,17.938,17.035,16.688,17.979,17.882,17.321,17.113
19.345,18.923,18.958,18.628,18.748,18.687,18.148,17.913,18.665,19.962,18.387,17.888,16.969,16.67,17.914,17.862,17.249,17.067
19.337,18.905,18.955,18.629,18.754,18.725,18.149,17.924,18.654,19.944,18.051,17.862,16.952,16.654,17.861,17.839,17.227,17.036
19.337,18.88,18.938,18.613,18.729,18.681,18.181,17.923,18.717,19.902,18.025,17.781,16.845,16.591,17.846,17.801,17.176,17.015
