"energy";"time";"date";"hour";"stMU62_IMI_tmed";"season";"month";"day";"dow";"holiday"
259.599367348;2016-02-08;"2016-02-08 09:00:00";9;12.3;4;2;8;2;0
269.087992364;2016-02-08;"2016-02-08 10:00:00";10;15;4;2;8;2;0
250.259593715;2016-02-08;"2016-02-08 11:00:00";11;16.9;4;2;8;2;0
238.991697503;2016-02-08;"2016-02-08 12:00:00";12;18.5;4;2;8;2;0
236.208072968;2016-02-08;"2016-02-08 13:00:00";13;19.5;4;2;8;2;0
208.505850746;2016-02-08;"2016-02-08 14:00:00";14;19.9;4;2;8;2;0
203.240150962;2016-02-08;"2016-02-08 15:00:00";15;19.5;4;2;8;2;0
201.217928808;2016-02-08;"2016-02-08 16:00:00";16;20.5;4;2;8;2;0
216.564429352;2016-02-08;"2016-02-08 17:00:00";17;19.6;4;2;8;2;0
177.70535151;2016-02-08;"2016-02-08 18:00:00";18;16.6;4;2;8;2;0
130.430646865;2016-02-08;"2016-02-08 19:00:00";19;14.5;4;2;8;2;0
85.702483811;2016-02-08;"2016-02-08 20:00:00";20;14.4;4;2;8;2;0
53.2671727897;2016-02-08;"2016-02-08 21:00:00";21;14.3;4;2;8;2;0
49.5851178275;2016-02-08;"2016-02-08 22:00:00";22;13.2;4;2;8;2;0
47.8814567862;2016-02-08;"2016-02-08 23:00:00";23;12.1;4;2;8;2;0
48.9934553641;2016-02-09;"2016-02-09 00:00:00";0;10.9;4;2;9;3;0
48.2849999339;2016-02-09;"2016-02-09 01:00:00";1;10.1;4;2;9;3;0
48.5601649728;2016-02-09;"2016-02-09 02:00:00";2;9.3;4;2;9;3;0
47.6205912681;2016-02-09;"2016-02-09 03:00:00";3;8.9;4;2;9;3;0
47.582270118;2016-02-09;"2016-02-09 04:00:00";4;8.7;4;2;9;3;0
50.2977557756;2016-02-09;"2016-02-09 05:00:00";5;8.7;4;2;9;3;0
54.993693841;2016-02-09;"2016-02-09 06:00:00";6;10.4;4;2;9;3;0
72.7890921748;2016-02-09;"2016-02-09 07:00:00";7;9.9;4;2;9;3;0
157.113333746;2016-02-09;"2016-02-09 08:00:00";8;10.1;4;2;9;3;0
226.868488832;2016-02-09;"2016-02-09 09:00:00";9;11.9;4;2;9;3;0
250.043720405;2016-02-09;"2016-02-09 10:00:00";10;13.9;4;2;9;3;0
243.410845919;2016-02-09;"2016-02-09 11:00:00";11;15.6;4;2;9;3;0
203.679493929;2016-02-09;"2016-02-09 12:00:00";12;17.7;4;2;9;3;0
184.735326819;2016-02-09;"2016-02-09 13:00:00";13;19.4;4;2;9;3;0
158.463638021;2016-02-09;"2016-02-09 14:00:00";14;21;4;2;9;3;0
155.301309777;2016-02-09;"2016-02-09 15:00:00";15;21.5;4;2;9;3;0
184.866823553;2016-02-09;"2016-02-09 16:00:00";16;20.3;4;2;9;3;0
185.099802346;2016-02-09;"2016-02-09 17:00:00";17;19.6;4;2;9;3;0
143.943037899;2016-02-09;"2016-02-09 18:00:00";18;17.4;4;2;9;3;0
123.32474993;2016-02-09;"2016-02-09 19:00:00";19;18.9;4;2;9;3;0
84.0611338534;2016-02-09;"2016-02-09 20:00:00";20;17.6;4;2;9;3;0
51.3717631629;2016-02-09;"2016-02-09 21:00:00";21;19;4;2;9;3;0
48.0156868218;2016-02-09;"2016-02-09 22:00:00";22;19.5;4;2;9;3;0
47.5863563067;2016-02-09;"2016-02-09 23:00:00";23;19.5;4;2;9;3;0
47.8305272549;2016-02-10;"2016-02-10 00:00:00";0;18.7;4;2;10;4;0
47.4381526822;2016-02-10;"2016-02-10 01:00:00";1;18.5;4;2;10;4;0
45.0079707251;2016-02-10;"2016-02-10 02:00:00";2;18.5;4;2;10;4;0
46.3305927152;2016-02-10;"2016-02-10 03:00:00";3;17.8;4;2;10;4;0
46.6846440068;2016-02-10;"2016-02-10 04:00:00";4;17.7;4;2;10;4;0
47.6742516886;2016-02-10;"2016-02-10 05:00:00";5;14.8;4;2;10;4;0
53.901628677;2016-02-10;"2016-02-10 06:00:00";6;15.4;4;2;10;4;0
73.525435216;2016-02-10;"2016-02-10 07:00:00";7;15.6;4;2;10;4;0
109.217077031;2016-02-10;"2016-02-10 08:00:00";8;14.5;4;2;10;4;0
178.723642213;2016-02-10;"2016-02-10 09:00:00";9;14.3;4;2;10;4;0
231.682467604;2016-02-10;"2016-02-10 10:00:00";10;15.6;4;2;10;4;0
251.573741352;2016-02-10;"2016-02-10 11:00:00";11;18.7;4;2;10;4;0
233.39601954;2016-02-10;"2016-02-10 12:00:00";12;19.4;4;2;10;4;0
194.576796446;2016-02-10;"2016-02-10 13:00:00";13;20.1;4;2;10;4;0
159.252682905;2016-02-10;"2016-02-10 14:00:00";14;21.5;4;2;10;4;0
152.36399293;2016-02-10;"2016-02-10 15:00:00";15;22.8;4;2;10;4;0
165.734751959;2016-02-10;"2016-02-10 16:00:00";16;22.7;4;2;10;4;0
174.058487562;2016-02-10;"2016-02-10 17:00:00";17;21.7;4;2;10;4;0
146.171429519;2016-02-10;"2016-02-10 18:00:00";18;20.9;4;2;10;4;0
108.399004608;2016-02-10;"2016-02-10 19:00:00";19;20.6;4;2;10;4;0
74.0319908142;2016-02-10;"2016-02-10 20:00:00";20;19.2;4;2;10;4;0
49.9086795362;2016-02-10;"2016-02-10 21:00:00";21;20.4;4;2;10;4;0
47.7961919542;2016-02-10;"2016-02-10 22:00:00";22;20.3;4;2;10;4;0
47.5217566088;2016-02-10;"2016-02-10 23:00:00";23;20.6;4;2;10;4;0
46.5211459644;2016-02-11;"2016-02-11 00:00:00";0;19.8;4;2;11;5;0
45.607107504;2016-02-11;"2016-02-11 01:00:00";1;16.5;4;2;11;5;0
44.2205435476;2016-02-11;"2016-02-11 02:00:00";2;15.3;4;2;11;5;0
45.4060582802;2016-02-11;"2016-02-11 03:00:00";3;16;4;2;11;5;0
46.67729923;2016-02-11;"2016-02-11 04:00:00";4;16.4;4;2;11;5;0
46.45644447;2016-02-11;"2016-02-11 05:00:00";5;17.4;4;2;11;5;0
52.781389428;2016-02-11;"2016-02-11 06:00:00";6;15.1;4;2;11;5;0
67.2223904612;2016-02-11;"2016-02-11 07:00:00";7;14.9;4;2;11;5;0
107.939604558;2016-02-11;"2016-02-11 08:00:00";8;14.2;4;2;11;5;0
154.784311272;2016-02-11;"2016-02-11 09:00:00";9;15.2;4;2;11;5;0
193.559075129;2016-02-11;"2016-02-11 10:00:00";10;16.7;4;2;11;5;0
193.159955224;2016-02-11;"2016-02-11 11:00:00";11;18;4;2;11;5;0
180.143412121;2016-02-11;"2016-02-11 12:00:00";12;21.5;4;2;11;5;0
167.51222967;2016-02-11;"2016-02-11 13:00:00";13;23.3;4;2;11;5;0
138.124829511;2016-02-11;"2016-02-11 14:00:00";14;24.3;4;2;11;5;0
146.00505675;2016-02-11;"2016-02-11 15:00:00";15;25.1;4;2;11;5;0
160.368805281;2016-02-11;"2016-02-11 16:00:00";16;24.7;4;2;11;5;0
168.317109453;2016-02-11;"2016-02-11 17:00:00";17;23.6;4;2;11;5;0
148.272497512;2016-02-11;"2016-02-11 18:00:00";18;21.8;4;2;11;5;0
116.562464779;2016-02-11;"2016-02-11 19:00:00";19;18.8;4;2;11;5;0
72.8992152318;2016-02-11;"2016-02-11 20:00:00";20;17;4;2;11;5;0
51.303875545;2016-02-11;"2016-02-11 21:00:00";21;16.6;4;2;11;5;0
51.3307230514;2016-02-11;"2016-02-11 22:00:00";22;16.4;4;2;11;5;0
50.4252786069;2016-02-11;"2016-02-11 23:00:00";23;16;4;2;11;5;0
47.9411342705;2016-02-12;"2016-02-12 00:00:00";0;13.5;4;2;12;6;0
48.1308299907;2016-02-12;"2016-02-12 01:00:00";1;12.5;4;2;12;6;0
47.9130629788;2016-02-12;"2016-02-12 02:00:00";2;11.7;4;2;12;6;0
47.6942998974;2016-02-12;"2016-02-12 03:00:00";3;11.7;4;2;12;6;0
48.4582459903;2016-02-12;"2016-02-12 04:00:00";4;10.8;4;2;12;6;0
50.1252142083;2016-02-12;"2016-02-12 05:00:00";5;11.2;4;2;12;6;0
50.6623884849;2016-02-12;"2016-02-12 06:00:00";6;10.8;4;2;12;6;0
66.7193844224;2016-02-12;"2016-02-12 07:00:00";7;11.2;4;2;12;6;0
109.942468878;2016-02-12;"2016-02-12 08:00:00";8;11.5;4;2;12;6;0
160.18412173;2016-02-12;"2016-02-12 09:00:00";9;12.7;4;2;12;6;0
186.961862157;2016-02-12;"2016-02-12 10:00:00";10;17;4;2;12;6;0
197.012065387;2016-02-12;"2016-02-12 11:00:00";11;20.9;4;2;12;6;0
190.509183474;2016-02-12;"2016-02-12 12:00:00";12;21.8;4;2;12;6;0
175.573366519;2016-02-12;"2016-02-12 13:00:00";13;22.3;4;2;12;6;0
118.948431313;2016-02-12;"2016-02-12 14:00:00";14;23.3;4;2;12;6;0
109.575363998;2016-02-12;"2016-02-12 15:00:00";15;23.4;4;2;12;6;0
114.404058887;2016-02-12;"2016-02-12 16:00:00";16;23;4;2;12;6;0
121.232198157;2016-02-12;"2016-02-12 17:00:00";17;22.7;4;2;12;6;0
106.547569536;2016-02-12;"2016-02-12 18:00:00";18;22.6;4;2;12;6;0
82.2505976221;2016-02-12;"2016-02-12 19:00:00";19;22.1;4;2;12;6;0
55.3865936773;2016-02-12;"2016-02-12 20:00:00";20;21.5;4;2;12;6;0
44.7369308805;2016-02-12;"2016-02-12 21:00:00";21;21.5;4;2;12;6;0
43.3465603306;2016-02-12;"2016-02-12 22:00:00";22;22.1;4;2;12;6;0
44.4782430303;2016-02-12;"2016-02-12 23:00:00";23;22.3;4;2;12;6;0
43.3485446578;2016-02-13;"2016-02-13 00:00:00";0;20.1;4;2;13;7;0
42.6982107387;2016-02-13;"2016-02-13 01:00:00";1;18.8;4;2;13;7;0
42.7804671727;2016-02-13;"2016-02-13 02:00:00";2;17.6;4;2;13;7;0
42.1130941472;2016-02-13;"2016-02-13 03:00:00";3;19.3;4;2;13;7;0
42.2730597015;2016-02-13;"2016-02-13 04:00:00";4;20.6;4;2;13;7;0
44.7153144361;2016-02-13;"2016-02-13 05:00:00";5;20.1;4;2;13;7;0
43.0955123967;2016-02-13;"2016-02-13 06:00:00";6;18.8;4;2;13;7;0
43.2545837598;2016-02-13;"2016-02-13 07:00:00";7;20.2;4;2;13;7;0
40.36455516;2016-02-13;"2016-02-13 08:00:00";8;20.9;4;2;13;7;0
39.3389640767;2016-02-13;"2016-02-13 09:00:00";9;19.9;4;2;13;7;0
39.3594179831;2016-02-13;"2016-02-13 10:00:00";10;21.1;4;2;13;7;0
39.5997400814;2016-02-13;"2016-02-13 11:00:00";11;22.8;4;2;13;7;0
39.8577951373;2016-02-13;"2016-02-13 12:00:00";12;24.7;4;2;13;7;0
39.9595153413;2016-02-13;"2016-02-13 13:00:00";13;24.4;4;2;13;7;0
40.4700449893;2016-02-13;"2016-02-13 14:00:00";14;24.6;4;2;13;7;0
39.8849057851;2016-02-13;"2016-02-13 15:00:00";15;23.6;4;2;13;7;0
39.5490206708;2016-02-13;"2016-02-13 16:00:00";16;23.8;4;2;13;7;0
40.1129842027;2016-02-13;"2016-02-13 17:00:00";17;23.1;4;2;13;7;0
41.7197628952;2016-02-13;"2016-02-13 18:00:00";18;22.2;4;2;13;7;0
43.116615894;2016-02-13;"2016-02-13 19:00:00";19;21.3;4;2;13;7;0
41.9602393691;2016-02-13;"2016-02-13 20:00:00";20;20.9;4;2;13;7;0
43.2274656324;2016-02-13;"2016-02-13 21:00:00";21;20.9;4;2;13;7;0
41.2333724929;2016-02-13;"2016-02-13 22:00:00";22;20.8;4;2;13;7;0
42.2380383996;2016-02-13;"2016-02-13 23:00:00";23;21.2;4;2;13;7;0
42.876205298;2016-02-14;"2016-02-14 00:00:00";0;21.1;4;2;14;1;0
41.5030405258;2016-02-14;"2016-02-14 01:00:00";1;21;4;2;14;1;0
41.6926598053;2016-02-14;"2016-02-14 02:00:00";2;21.6;4;2;14;1;0
42.0955811258;2016-02-14;"2016-02-14 03:00:00";3;20.8;4;2;14;1;0
42.6505960265;2016-02-14;"2016-02-14 04:00:00";4;21;4;2;14;1;0
44.6303015754;2016-02-14;"2016-02-14 05:00:00";5;20.5;4;2;14;1;0
41.9078183492;2016-02-14;"2016-02-14 06:00:00";6;18.3;4;2;14;1;0
41.8207833276;2016-02-14;"2016-02-14 07:00:00";7;17.9;4;2;14;1;0
40.1226199266;2016-02-14;"2016-02-14 08:00:00";8;17;4;2;14;1;0
39.9400791952;2016-02-14;"2016-02-14 09:00:00";9;17.8;4;2;14;1;0
38.4733954532;2016-02-14;"2016-02-14 10:00:00";10;18.3;4;2;14;1;0
39.8773157025;2016-02-14;"2016-02-14 11:00:00";11;18;4;2;14;1;0
39.254111536;2016-02-14;"2016-02-14 12:00:00";12;19;4;2;14;1;0
39.5952306619;2016-02-14;"2016-02-14 13:00:00";13;18.6;4;2;14;1;0
39.0889884488;2016-02-14;"2016-02-14 14:00:00";14;20;4;2;14;1;0
39.6595114528;2016-02-14;"2016-02-14 15:00:00";15;18.2;4;2;14;1;0
39.5819136563;2016-02-14;"2016-02-14 16:00:00";16;13.6;4;2;14;1;0
38.9610548867;2016-02-14;"2016-02-14 17:00:00";17;9.9;4;2;14;1;0
40.3387430765;2016-02-14;"2016-02-14 18:00:00";18;9.9;4;2;14;1;0
43.4321152115;2016-02-14;"2016-02-14 19:00:00";19;9.3;4;2;14;1;0
43.032048365;2016-02-14;"2016-02-14 20:00:00";20;10.3;4;2;14;1;0
42.51567444;2016-02-14;"2016-02-14 21:00:00";21;11.2;4;2;14;1;0
42.4799917547;2016-02-14;"2016-02-14 22:00:00";22;11.4;4;2;14;1;0
41.293092371;2016-02-14;"2016-02-14 23:00:00";23;11.2;4;2;14;1;0
42.1305870695;2016-02-15;"2016-02-15 00:00:00";0;11;4;2;15;2;0
41.6346074776;2016-02-15;"2016-02-15 01:00:00";1;11;4;2;15;2;0
40.1720061283;2016-02-15;"2016-02-15 02:00:00";2;10.9;4;2;15;2;0
41.4056656122;2016-02-15;"2016-02-15 03:00:00";3;10.5;4;2;15;2;0
40.604695315;2016-02-15;"2016-02-15 04:00:00";4;10.4;4;2;15;2;0
43.5867530417;2016-02-15;"2016-02-15 05:00:00";5;10.4;4;2;15;2;0
45.8767927098;2016-02-15;"2016-02-15 06:00:00";6;10.2;4;2;15;2;0
66.7776947811;2016-02-15;"2016-02-15 07:00:00";7;10.1;4;2;15;2;0
124.744313174;2016-02-15;"2016-02-15 08:00:00";8;10.3;4;2;15;2;0
214.489807265;2016-02-15;"2016-02-15 09:00:00";9;12;4;2;15;2;0
223.793453598;2016-02-15;"2016-02-15 10:00:00";10;12.7;4;2;15;2;0
244.085465232;2016-02-15;"2016-02-15 11:00:00";11;13.1;4;2;15;2;0
212.810942053;2016-02-15;"2016-02-15 12:00:00";12;14;4;2;15;2;0
199.856956954;2016-02-15;"2016-02-15 13:00:00";13;14.5;4;2;15;2;0
179.767567491;2016-02-15;"2016-02-15 14:00:00";14;14.8;4;2;15;2;0
171.597269202;2016-02-15;"2016-02-15 15:00:00";15;15.2;4;2;15;2;0
204.965492204;2016-02-15;"2016-02-15 16:00:00";16;15.7;4;2;15;2;0
219.786556865;2016-02-15;"2016-02-15 17:00:00";17;15.5;4;2;15;2;0
197.712796358;2016-02-15;"2016-02-15 18:00:00";18;14.4;4;2;15;2;0
134.293970199;2016-02-15;"2016-02-15 19:00:00";19;11.6;4;2;15;2;0
87.7067119205;2016-02-15;"2016-02-15 20:00:00";20;11.1;4;2;15;2;0
55.9767797628;2016-02-15;"2016-02-15 21:00:00";21;10.4;4;2;15;2;0
52.5157933294;2016-02-15;"2016-02-15 22:00:00";22;9.8;4;2;15;2;0
51.4814482986;2016-02-15;"2016-02-15 23:00:00";23;9.4;4;2;15;2;0
51.2735815702;2016-02-16;"2016-02-16 00:00:00";0;9.2;4;2;16;3;0
50.0843270436;2016-02-16;"2016-02-16 01:00:00";1;8.5;4;2;16;3;0
48.9760825083;2016-02-16;"2016-02-16 02:00:00";2;7.9;4;2;16;3;0
50.1263968181;2016-02-16;"2016-02-16 03:00:00";3;7.2;4;2;16;3;0
49.7753804014;2016-02-16;"2016-02-16 04:00:00";4;6.7;4;2;16;3;0
50.7858336051;2016-02-16;"2016-02-16 05:00:00";5;6.1;4;2;16;3;0
56.8802643988;2016-02-16;"2016-02-16 06:00:00";6;5.4;4;2;16;3;0
83.9157289457;2016-02-16;"2016-02-16 07:00:00";7;5.3;4;2;16;3;0
161.631950828;2016-02-16;"2016-02-16 08:00:00";8;6.1;4;2;16;3;0
223.351866265;2016-02-16;"2016-02-16 09:00:00";9;7.5;4;2;16;3;0
240.408763245;2016-02-16;"2016-02-16 10:00:00";10;9.1;4;2;16;3;0
260.097014206;2016-02-16;"2016-02-16 11:00:00";11;10;4;2;16;3;0
242.210348377;2016-02-16;"2016-02-16 12:00:00";12;11.5;4;2;16;3;0
224.185943709;2016-02-16;"2016-02-16 13:00:00";13;12.5;4;2;16;3;0
170.41033966;2016-02-16;"2016-02-16 14:00:00";14;13.3;4;2;16;3;0
162.234204618;2016-02-16;"2016-02-16 15:00:00";15;14;4;2;16;3;0
191.579476475;2016-02-16;"2016-02-16 16:00:00";16;14.1;4;2;16;3;0
207.284411366;2016-02-16;"2016-02-16 17:00:00";17;13.8;4;2;16;3;0
183.176877448;2016-02-16;"2016-02-16 18:00:00";18;11.8;4;2;16;3;0
135.262302972;2016-02-16;"2016-02-16 19:00:00";19;8.8;4;2;16;3;0
85.2555757072;2016-02-16;"2016-02-16 20:00:00";20;9.2;4;2;16;3;0
56.6109411559;2016-02-16;"2016-02-16 21:00:00";21;7;4;2;16;3;0
49.3187586777;2016-02-16;"2016-02-16 22:00:00";22;7.5;4;2;16;3;0
49.0268734219;2016-02-16;"2016-02-16 23:00:00";23;5.3;4;2;16;3;0
47.7117546772;2016-02-17;"2016-02-17 00:00:00";0;4.1;4;2;17;4;0
48.0417669257;2016-02-17;"2016-02-17 01:00:00";1;3.3;4;2;17;4;0
47.6242408555;2016-02-17;"2016-02-17 02:00:00";2;2.9;4;2;17;4;0
48.1101720798;2016-02-17;"2016-02-17 03:00:00";3;1.9;4;2;17;4;0
48.84810699;2016-02-17;"2016-02-17 04:00:00";4;1.9;4;2;17;4;0
50.9312820795;2016-02-17;"2016-02-17 05:00:00";5;1.7;4;2;17;4;0
55.2413880943;2016-02-17;"2016-02-17 06:00:00";6;1.4;4;2;17;4;0
84.870461157;2016-02-17;"2016-02-17 07:00:00";7;0.5;4;2;17;4;0
168.975012659;2016-02-17;"2016-02-17 08:00:00";8;1.4;4;2;17;4;0
278.600468332;2016-02-17;"2016-02-17 09:00:00";9;6.1;4;2;17;4;0
302.451240277;2016-02-17;"2016-02-17 10:00:00";10;8.5;4;2;17;4;0
291.679766335;2016-02-17;"2016-02-17 11:00:00";11;10.4;4;2;17;4;0
253.432793268;2016-02-17;"2016-02-17 12:00:00";12;12.5;4;2;17;4;0
214.111697432;2016-02-17;"2016-02-17 13:00:00";13;14;4;2;17;4;0
160.910104953;2016-02-17;"2016-02-17 14:00:00";14;15.2;4;2;17;4;0
166.35038139;2016-02-17;"2016-02-17 15:00:00";15;15.3;4;2;17;4;0
198.26361997;2016-02-17;"2016-02-17 16:00:00";16;14.6;4;2;17;4;0
202.73482594;2016-02-17;"2016-02-17 17:00:00";17;14.2;4;2;17;4;0
168.562193163;2016-02-17;"2016-02-17 18:00:00";18;13.3;4;2;17;4;0
126.511192149;2016-02-17;"2016-02-17 19:00:00";19;11.9;4;2;17;4;0
80.731795828;2016-02-17;"2016-02-17 20:00:00";20;11.5;4;2;17;4;0
50.3346991093;2016-02-17;"2016-02-17 21:00:00";21;10.4;4;2;17;4;0
49.4888824503;2016-02-17;"2016-02-17 22:00:00";22;8.6;4;2;17;4;0
48.25320451;2016-02-17;"2016-02-17 23:00:00";23;7.8;4;2;17;4;0
46.2968323892;2016-02-18;"2016-02-18 00:00:00";0;7.4;4;2;18;5;0
47.2919438944;2016-02-18;"2016-02-18 01:00:00";1;6.5;4;2;18;5;0
46.4713630363;2016-02-18;"2016-02-18 02:00:00";2;5.9;4;2;18;5;0
45.913537297;2016-02-18;"2016-02-18 03:00:00";3;4.9;4;2;18;5;0
47.2158242123;2016-02-18;"2016-02-18 04:00:00";4;4.4;4;2;18;5;0
49.132581736;2016-02-18;"2016-02-18 05:00:00";5;4.2;4;2;18;5;0
51.3626607152;2016-02-18;"2016-02-18 06:00:00";6;4.6;4;2;18;5;0
78.456906227;2016-02-18;"2016-02-18 07:00:00";7;5.4;4;2;18;5;0
135.791278433;2016-02-18;"2016-02-18 08:00:00";8;6.2;4;2;18;5;0
194.712572807;2016-02-18;"2016-02-18 09:00:00";9;8.2;4;2;18;5;0
220.185491014;2016-02-18;"2016-02-18 10:00:00";10;11.2;4;2;18;5;0
224.242662526;2016-02-18;"2016-02-18 11:00:00";11;14.1;4;2;18;5;0
219.207448113;2016-02-18;"2016-02-18 12:00:00";12;15.1;4;2;18;5;0
199.979709646;2016-02-18;"2016-02-18 13:00:00";13;15.9;4;2;18;5;0
147.583263245;2016-02-18;"2016-02-18 14:00:00";14;16.5;4;2;18;5;0
176.101615538;2016-02-18;"2016-02-18 15:00:00";15;16.7;4;2;18;5;0
204.91526029;2016-02-18;"2016-02-18 16:00:00";16;16.2;4;2;18;5;0
189.00957947;2016-02-18;"2016-02-18 17:00:00";17;15.7;4;2;18;5;0
168.797460265;2016-02-18;"2016-02-18 18:00:00";18;14.6;4;2;18;5;0
124.79388277;2016-02-18;"2016-02-18 19:00:00";19;13.9;4;2;18;5;0
79.3299957179;2016-02-18;"2016-02-18 20:00:00";20;13.5;4;2;18;5;0
51.1033595137;2016-02-18;"2016-02-18 21:00:00";21;12.9;4;2;18;5;0
47.6837835217;2016-02-18;"2016-02-18 22:00:00";22;12.3;4;2;18;5;0
47.2210615828;2016-02-18;"2016-02-18 23:00:00";23;11.7;4;2;18;5;0
47.3586528239;2016-02-19;"2016-02-19 00:00:00";0;10.6;4;2;19;6;0
46.0924620407;2016-02-19;"2016-02-19 01:00:00";1;9.8;4;2;19;6;0
46.5872937512;2016-02-19;"2016-02-19 02:00:00";2;9.6;4;2;19;6;0
45.7943499281;2016-02-19;"2016-02-19 03:00:00";3;9.6;4;2;19;6;0
46.0140639792;2016-02-19;"2016-02-19 04:00:00";4;9.4;4;2;19;6;0
49.1008401963;2016-02-19;"2016-02-19 05:00:00";5;9.4;4;2;19;6;0
50.7189532043;2016-02-19;"2016-02-19 06:00:00";6;9.3;4;2;19;6;0
74.9544660033;2016-02-19;"2016-02-19 07:00:00";7;9.4;4;2;19;6;0
120.92490947;2016-02-19;"2016-02-19 08:00:00";8;9.4;4;2;19;6;0
200.550708433;2016-02-19;"2016-02-19 09:00:00";9;9.9;4;2;19;6;0
245.11643306;2016-02-19;"2016-02-19 10:00:00";10;10.5;4;2;19;6;0
270.273189633;2016-02-19;"2016-02-19 11:00:00";11;11.7;4;2;19;6;0
251.940241454;2016-02-19;"2016-02-19 12:00:00";12;12;4;2;19;6;0
229.770122785;2016-02-19;"2016-02-19 13:00:00";13;13.2;4;2;19;6;0
160.125305018;2016-02-19;"2016-02-19 14:00:00";14;14.3;4;2;19;6;0
151.992539567;2016-02-19;"2016-02-19 15:00:00";15;14.3;4;2;19;6;0
157.399395399;2016-02-19;"2016-02-19 16:00:00";16;14.2;4;2;19;6;0
152.056485181;2016-02-19;"2016-02-19 17:00:00";17;13.8;4;2;19;6;0
119.264548206;2016-02-19;"2016-02-19 18:00:00";18;13.4;4;2;19;6;0
96.4298664044;2016-02-19;"2016-02-19 19:00:00";19;12.9;4;2;19;6;0
69.6358233899;2016-02-19;"2016-02-19 20:00:00";20;12.6;4;2;19;6;0
45.2667172979;2016-02-19;"2016-02-19 21:00:00";21;12.2;4;2;19;6;0
41.2089037566;2016-02-19;"2016-02-19 22:00:00";22;12.4;4;2;19;6;0
39.1424181403;2016-02-19;"2016-02-19 23:00:00";23;12.5;4;2;19;6;0
39.8038946895;2016-02-20;"2016-02-20 00:00:00";0;11.9;4;2;20;7;0
39.5096973209;2016-02-20;"2016-02-20 01:00:00";1;10.7;4;2;20;7;0
38.4677732497;2016-02-20;"2016-02-20 02:00:00";2;10;4;2;20;7;0
39.1947648297;2016-02-20;"2016-02-20 03:00:00";3;10;4;2;20;7;0
38.9339933775;2016-02-20;"2016-02-20 04:00:00";4;10.1;4;2;20;7;0
41.2315099338;2016-02-20;"2016-02-20 05:00:00";5;10.2;4;2;20;7;0
40.4589139073;2016-02-20;"2016-02-20 06:00:00";6;10.1;4;2;20;7;0
39.7457396062;2016-02-20;"2016-02-20 07:00:00";7;9.5;4;2;20;7;0
40.4468759567;2016-02-20;"2016-02-20 08:00:00";8;9.3;4;2;20;7;0
40.2562493356;2016-02-20;"2016-02-20 09:00:00";9;10.5;4;2;20;7;0
40.1772790698;2016-02-20;"2016-02-20 10:00:00";10;11.7;4;2;20;7;0
41.1420882614;2016-02-20;"2016-02-20 11:00:00";11;13.2;4;2;20;7;0
39.4783812672;2016-02-20;"2016-02-20 12:00:00";12;14.1;4;2;20;7;0
40.4310836276;2016-02-20;"2016-02-20 13:00:00";13;14.1;4;2;20;7;0
44.693691579;2016-02-20;"2016-02-20 14:00:00";14;14.3;4;2;20;7;0
42.2411742105;2016-02-20;"2016-02-20 15:00:00";15;14.5;4;2;20;7;0
42.4748278146;2016-02-20;"2016-02-20 16:00:00";16;14.6;4;2;20;7;0
42.8295887879;2016-02-20;"2016-02-20 17:00:00";17;14.1;4;2;20;7;0
40.124577423;2016-02-20;"2016-02-20 18:00:00";18;13;4;2;20;7;0
41.5673150912;2016-02-20;"2016-02-20 19:00:00";19;11.9;4;2;20;7;0
40.200590562;2016-02-20;"2016-02-20 20:00:00";20;10.6;4;2;20;7;0
40.7550142286;2016-02-20;"2016-02-20 21:00:00";21;9;4;2;20;7;0
41.629367017;2016-02-20;"2016-02-20 22:00:00";22;8.1;4;2;20;7;0
41.6745613941;2016-02-20;"2016-02-20 23:00:00";23;8.7;4;2;20;7;0
41.459151707;2016-02-21;"2016-02-21 00:00:00";0;9.5;4;2;21;1;0
39.5105336236;2016-02-21;"2016-02-21 01:00:00";1;8.5;4;2;21;1;0
39.2539406717;2016-02-21;"2016-02-21 02:00:00";2;8;4;2;21;1;0
40.2490515469;2016-02-21;"2016-02-21 03:00:00";3;8.3;4;2;21;1;0
38.4294721325;2016-02-21;"2016-02-21 04:00:00";4;8.7;4;2;21;1;0
39.6278312128;2016-02-21;"2016-02-21 05:00:00";5;8.5;4;2;21;1;0
39.5360670394;2016-02-21;"2016-02-21 06:00:00";6;8.1;4;2;21;1;0
38.5983084232;2016-02-21;"2016-02-21 07:00:00";7;8.5;4;2;21;1;0
39.985765957;2016-02-21;"2016-02-21 08:00:00";8;8.5;4;2;21;1;0
40.7329375174;2016-02-21;"2016-02-21 09:00:00";9;9.2;4;2;21;1;0
38.387558585;2016-02-21;"2016-02-21 10:00:00";10;9.8;4;2;21;1;0
39.1265028414;2016-02-21;"2016-02-21 11:00:00";11;11.2;4;2;21;1;0
40.2557885745;2016-02-21;"2016-02-21 12:00:00";12;12.3;4;2;21;1;0
39.2961395349;2016-02-21;"2016-02-21 13:00:00";13;13.5;4;2;21;1;0
42.0926309634;2016-02-21;"2016-02-21 14:00:00";14;14.7;4;2;21;1;0
39.0287791736;2016-02-21;"2016-02-21 15:00:00";15;15.6;4;2;21;1;0
39.1603703629;2016-02-21;"2016-02-21 16:00:00";16;15.5;4;2;21;1;0
39.3486515857;2016-02-21;"2016-02-21 17:00:00";17;15.4;4;2;21;1;0
