"date";"IDdevice";"tintMean";"tintSd";"timesOn";"tsetMean";"tsetSd"
"2017-01-09";322962850;25;2.21108319357027;35;25;0
"2017-01-09";322962852;25.1527777777778;2.30986690807508;35;25;0
"2017-01-09";322962854;26.0294117647059;2.50206236267708;39;28;0
"2017-01-09";322962856;24.9264705882353;2.48767815064803;15;28.4;1.24211800681624
"2017-01-09";322962858;24.75625;2.3519366514977;43;25;0
"2017-01-09";322962872;25.0760869565217;2.72043021667236;30;25.6666666666667;0.479463301485384
"2017-01-09";322962874;24.6724137931034;2.60458851167634;46;25.7826086956522;0.41702882811415
"2017-01-09";322962892;26.3936170212766;2.61877869438003;33;27.4545454545455;0.505649896847432
"2017-01-09";322962894;26.5729166666667;2.71126409893695;33;27.4545454545455;0.505649896847432
"2017-01-09";322962898;25.234693877551;2.71780786514366;30;24;0
"2017-01-09";322962908;24.8032786885246;2.58888439378269;20;22.45;0.51041778553404
"2017-01-09";322962912;25.0846153846154;3.0727751488491;11;22;0
"2017-01-09";322962914;26.3730158730159;2.6196654766251;6;25;0
"2017-01-09";322962922;25.5878378378378;2.87211213877989;38;26;0
"2017-01-09";322962926;25.3951612903226;2.35416808036473;28;25;0
"2017-01-09";322962930;25.2802197802198;2.81583694999155;50;25;0
"2017-01-09";322962932;24.8932584269663;2.64088474124629;41;26;0
"2017-01-09";322962934;22.6382978723404;2.05548610472912;6;22;0
"2017-01-09";322962936;23.5762711864407;2.13915379523603;6;24;2.19089023002066
"2017-01-09";322962938;25.2222222222222;2.38217999384936;49;27;0
"2017-01-09";322962940;24.6164383561644;2.50072287874649;42;22;0
"2017-01-09";322962944;25.5;2.37855717748709;35;26;0
"2017-01-09";322962946;25.5855263157895;2.32434672957763;45;25;0
"2017-01-09";322962954;26.0615384615385;2.4487045240604;23;26;0
"2017-01-09";322962956;26.0076923076923;2.30741384537888;12;27;0
"2017-01-09";322962960;26.9485294117647;2.73880312932704;14;24;0
