"V1" "V2" "V3" "V4"
51.925 54.335 51.77 42.574
54.059 56.517 53.257 44.197
56.085 58.58 54.658 45.761
57.98 60.5 55.956 47.249
59.723 62.257 57.137 48.644
61.293 63.833 58.187 49.929
62.673 65.211 59.092 51.093
63.848 66.38 59.843 52.122
64.806 67.329 60.432 53.006
65.537 68.052 60.854 53.739
66.036 68.546 61.104 54.314
66.3 68.811 61.183 54.727
66.327 68.85 61.091 54.978
66.122 68.669 60.832 55.068
65.691 68.277 60.412 54.999
65.043 67.686 59.839 54.777
64.19 66.911 59.124 54.409
63.147 65.967 58.278 53.904
61.931 64.874 57.316 53.271
60.561 63.651 56.253 52.524
59.059 62.32 55.104 51.676
57.448 60.903 53.888 50.741
55.751 59.425 52.622 49.734
53.995 57.906 51.326 48.672
52.204 56.373 50.019 47.572
50.405 54.846 48.718 46.45
48.623 53.349 47.442 45.323
46.883 51.903 46.21 44.208
45.209 50.528 45.037 43.122
43.624 49.243 43.939 42.08
42.15 48.063 42.932 41.097
40.805 47.004 42.026 40.188
39.606 46.078 41.234 39.364
38.568 45.295 40.564 38.638
37.704 44.663 40.023 38.018
37.021 44.187 39.616 37.514
36.526 43.87 39.346 37.131
36.221 43.711 39.213 36.873
36.108 43.708 39.215 36.744
36.182 43.857 39.348 36.743
36.438 44.149 39.607 36.869
36.867 44.577 39.983 37.117
37.457 45.128 40.466 37.483
38.195 45.789 41.046 37.959
39.064 46.547 41.71 38.536
40.047 47.385 42.444 39.203
41.123 48.286 43.233 39.947
42.272 49.233 44.061 40.756
43.473 50.209 44.913 41.616
44.703 51.196 45.773 42.51
45.939 52.175 46.624 43.423
47.161 53.131 47.453 44.341
48.347 54.047 48.243 45.246
49.477 54.908 48.982 46.124
50.531 55.701 49.656 46.96
51.493 56.413 50.256 47.741
52.348 57.034 50.771 48.454
53.082 57.557 51.193 49.087
53.686 57.973 51.517 49.631
54.15 58.281 51.74 50.078
54.469 58.476 51.858 50.422
54.642 58.56 51.872 50.659
54.668 58.536 51.784 50.787
54.551 58.406 51.598 50.807
54.295 58.179 51.321 50.719
53.909 57.861 50.96 50.53
53.405 57.463 50.524 50.244
52.794 56.997 50.023 49.871
52.092 56.474 49.471 49.419
51.314 55.908 48.879 48.901
50.48 55.314 48.262 48.328
49.608 54.707 47.634 47.714
48.718 54.1 47.008 47.075
47.83 53.51 46.4 46.424
46.965 52.95 45.824 45.777
46.142 52.434 45.292 45.149
45.381 51.976 44.818 44.555
44.701 51.587 44.414 44.01
44.117 51.277 44.089 43.526
43.647 51.056 43.853 43.115
43.302 50.93 43.713 42.79
43.096 50.907 43.675 42.558
43.035 50.988 43.742 42.428
43.127 51.175 43.916 42.405
43.376 51.468 44.196 42.493
43.781 51.864 44.58 42.693
44.34 52.359 45.064 43.005
45.049 52.946 45.642 43.426
45.899 53.617 46.304 43.95
46.879 54.361 47.042 44.572
47.975 55.166 47.843 45.282
49.172 56.021 48.695 46.069
50.45 56.909 49.584 46.921
51.789 57.818 50.495 47.825
53.166 58.729 51.411 48.765
54.559 59.629 52.318 49.726
55.941 60.499 53.2 50.691
57.289 61.326 54.04 51.644
58.576 62.092 54.823 52.569
59.776 62.784 55.535 53.448
60.866 63.389 56.163 54.266
61.822 63.894 56.694 55.009
62.621 64.288 57.118 55.663
63.245 64.564 57.427 56.216
63.675 64.714 57.615 56.658
63.897 64.735 57.676 56.98
63.9 64.624 57.608 57.176
63.674 64.382 57.412 57.241
63.216 64.011 57.09 57.176
62.524 63.516 56.646 56.979
61.602 62.905 56.089 56.654
60.457 62.188 55.427 56.206
59.101 61.376 54.672 55.643
57.549 60.483 53.836 54.976
55.82 59.525 52.935 54.215
53.936 58.519 51.985 53.375
51.924 57.483 51.003 52.471
49.813 56.435 50.008 51.519
47.635 55.396 49.017 50.537
45.423 54.385 48.051 49.544
43.213 53.422 47.128 48.558
41.04 52.526 46.265 47.598
38.943 51.716 45.482 46.683
36.957 51.008 44.793 45.831
35.117 50.418 44.214 45.059
33.459 49.96 43.758 44.384
32.013 49.645 43.436 43.82
30.81 49.484 43.258 43.38
29.873 49.482 43.229 43.075
29.224 49.645 43.353 42.914
28.882 49.972 43.633 42.904
28.856 50.464 44.067 43.049
29.154 51.115 44.65 43.351
29.778 51.918 45.377 43.809
30.721 52.862 46.237 44.42
31.974 53.935 47.219 45.179
33.521 55.122 48.31 46.077
35.34 56.403 49.492 47.103
37.403 57.761 50.749 48.246
39.68 59.173 52.06 49.491
42.134 60.615 53.406 50.821
44.725 62.064 54.763 52.219
47.41 63.495 56.112 53.665
50.144 64.883 57.429 55.14
52.882 66.201 58.692 56.624
55.574 67.427 59.88 58.095
58.174 68.535 60.972 59.532
60.637 69.504 61.95 60.914
62.918 70.313 62.796 62.222
64.976 70.942 63.493 63.436
66.774 71.377 64.03 64.538
68.278 71.603 64.394 65.511
69.46 71.61 64.578 66.34
70.296 71.391 64.576 67.013
70.77 70.942 64.386 67.518
70.871 70.262 64.007 67.846
70.594 69.355 63.444 67.992
69.942 68.227 62.702 67.952
68.922 66.89 61.791 67.724
67.551 65.357 60.722 67.311
65.85 63.646 59.51 66.716
63.843 61.775 58.172 65.947
61.565 59.769 56.725 65.012
59.051 57.653 55.191 63.924
56.341 55.453 53.59 62.697
53.479 53.199 51.947 61.347
50.512 50.921 50.282 59.891
47.486 48.649 48.622 58.35
44.449 46.413 46.987 56.743
41.45 44.245 45.402 55.093
38.535 42.173 43.888 53.422
35.749 40.225 42.466 51.753
33.136 38.427 41.153 50.108
30.733 36.803 39.969 48.509
28.576 35.374 38.926 46.978
26.695 34.156 38.037 45.536
25.116 33.166 37.313 44.2
23.858 32.414 36.76 42.988
22.936 31.906 36.382 41.915
22.358 31.646 36.181 40.993
22.126 31.634 36.155 40.233
22.238 31.865 36.3 39.642
22.685 32.33 36.611 39.225
23.452 33.019 37.076 38.983
24.521 33.916 37.686 38.915
25.867 35.003 38.427 39.018
27.464 36.26 39.283 39.283
29.281 37.665 40.239 39.702
31.283 39.192 41.276 40.263
33.435 40.816 42.376 40.952
35.7 42.51 43.521 41.752
38.04 44.248 44.69 42.647
40.416 46.002 45.867 43.616
42.793 47.746 47.031 44.641
45.132 49.454 48.166 45.701
47.401 51.104 49.255 46.776
49.566 52.672 50.284 47.846
51.6 54.14 51.238 48.891
53.476 55.489 52.106 49.892
55.171 56.704 52.878 50.834
56.668 57.775 53.546 51.7
57.951 58.692 54.106 52.477
59.011 59.448 54.552 53.153
59.842 60.043 54.883 53.72
60.441 60.475 55.101 54.171
60.811 60.749 55.207 54.502
60.957 60.869 55.207 54.711
60.889 60.845 55.107 54.799
60.621 60.688 54.914 54.77
60.167 60.41 54.639 54.629
59.548 60.027 54.291 54.384
58.783 59.554 53.882 54.046
57.895 59.008 53.425 53.625
56.909 58.408 52.931 53.135
55.849 57.771 52.416 52.589
54.74 57.116 51.891 52.004
53.609 56.462 51.369 51.394
52.481 55.824 50.864 50.776
51.379 55.219 50.386 50.165
50.327 54.662 49.948 49.577
49.347 54.168 49.559 49.028
48.457 53.748 49.229 48.53
47.677 53.411 48.966 48.098
47.021 53.167 48.776 47.743
46.502 53.022 48.664 47.474
46.13 52.98 48.635 47.302
45.913 53.043 48.69 47.231
45.856 53.212 48.831 47.268
45.961 53.484 49.058 47.416
46.227 53.857 49.369 47.675
46.652 54.326 49.761 48.045
47.229 54.883 50.229 48.523
47.951 55.52 50.768 49.104
48.809 56.23 51.373 49.784
49.789 57 52.035 50.554
50.879 57.822 52.747 51.405
52.064 58.682 53.499 52.327
53.329 59.57 54.284 53.309
54.656 60.473 55.09 54.338
56.028 61.38 55.909 55.403
57.428 62.279 56.73 56.488
58.838 63.159 57.544 57.582
60.241 64.009 58.34 58.67
61.619 64.819 59.108 59.738
62.957 65.581 59.841 60.775
64.239 66.286 60.529 61.766
65.452 66.927 61.164 62.701
66.581 67.499 61.739 63.568
67.615 67.996 62.247 64.357
68.545 68.416 62.684 65.06
69.362 68.756 63.045 65.669
70.058 69.015 63.326 66.179
70.629 69.193 63.525 66.584
71.072 69.292 63.641 66.881
71.386 69.313 63.674 67.069
71.569 69.262 63.625 67.149
71.626 69.141 63.496 67.121
71.558 68.956 63.291 66.99
71.373 68.713 63.015 66.76
71.076 68.419 62.672 66.436
70.676 68.082 62.27 66.028
70.183 67.708 61.816 65.543
69.606 67.305 61.317 64.991
68.959 66.883 60.783 64.383
68.254 66.449 60.222 63.73
67.502 66.011 59.645 63.045
66.719 65.578 59.061 62.339
65.918 65.156 58.479 61.625
65.112 64.754 57.91 60.916
64.316 64.379 57.363 60.224
63.542 64.036 56.846 59.56
62.804 63.732 56.368 58.936
62.113 63.47 55.938 58.362
61.48 63.256 55.56 57.847
60.915 63.093 55.243 57.399
60.428 62.982 54.99 57.025
60.025 62.926 54.805 56.731
59.713 62.924 54.69 56.52
59.497 62.977 54.647 56.395
59.379 63.082 54.676 56.356
59.361 63.237 54.775 56.404
59.443 63.44 54.941 56.535
59.623 63.685 55.172 56.746
59.898 63.968 55.462 57.031
60.263 64.284 55.804 57.384
60.712 64.626 56.193 57.797
61.238 64.988 56.619 58.262
61.833 65.362 57.076 58.767
62.486 65.74 57.553 59.303
63.188 66.116 58.04 59.858
63.928 66.481 58.529 60.42
64.693 66.828 59.009 60.979
65.473 67.15 59.471 61.521
66.254 67.438 59.905 62.037
67.026 67.686 60.301 62.513
67.776 67.889 60.652 62.941
68.493 68.04 60.949 63.31
69.165 68.135 61.187 63.613
69.783 68.169 61.357 63.84
70.337 68.141 61.457 63.987
70.82 68.047 61.482 64.047
71.222 67.887 61.431 64.019
71.54 67.661 61.302 63.9
71.767 67.372 61.095 63.691
71.9 67.02 60.813 63.392
71.938 66.61 60.46 63.007
71.879 66.148 60.038 62.541
71.726 65.638 59.556 62
71.48 65.087 59.019 61.392
71.145 64.505 58.436 60.726
70.727 63.898 57.815 60.013
70.232 63.276 57.168 59.263
69.667 62.65 56.505 58.49
69.044 62.028 55.836 57.705
68.37 61.422 55.173 56.922
67.657 60.842 54.528 56.154
66.916 60.298 53.911 55.415
66.16 59.799 53.334 54.717
65.401 59.355 52.807 54.073
64.651 58.974 52.339 53.494
63.922 58.664 51.94 52.99
63.226 58.432 51.616 52.572
62.574 58.282 51.373 52.246
61.977 58.22 51.217 52.019
61.443 58.246 51.15 51.895
60.982 58.363 51.175 51.877
60.599 58.569 51.29 51.965
60.3 58.862 51.495 52.158
60.087 59.239 51.785 52.453
59.963 59.693 52.156 52.843
59.927 60.217 52.6 53.322
59.976 60.803 53.11 53.881
60.106 61.441 53.675 54.508
60.311 62.119 54.285 55.192
60.583 62.824 54.927 55.919
60.912 63.543 55.589 56.674
61.286 64.262 56.257 57.441
61.694 64.966 56.918 58.205
62.122 65.64 57.557 58.949
62.554 66.27 58.16 59.657
62.977 66.841 58.714 60.313
63.374 67.338 59.205 60.902
63.732 67.748 59.622 61.408
64.034 68.06 59.953 61.819
64.266 68.262 60.19 62.122
64.417 68.344 60.322 62.308
64.473 68.301 60.345 62.368
64.424 68.125 60.252 62.296
64.262 67.813 60.042 62.087
63.981 67.364 59.713 61.74
63.576 66.778 59.267 61.256
63.046 66.06 58.707 60.637
62.39 65.215 58.039 59.889
61.611 64.251 57.27 59.019
60.715 63.177 56.408 58.038
59.71 62.007 55.466 56.957
58.605 60.755 54.455 55.79
57.413 59.436 53.391 54.553
56.148 58.068 52.287 53.262
54.825 56.67 51.16 51.936
53.462 55.262 50.026 50.594
52.078 53.863 48.903 49.255
50.692 52.494 47.807 47.938
49.323 51.176 46.756 46.664
47.992 49.929 45.766 45.452
46.718 48.771 44.851 44.319
45.521 47.721 44.027 43.284
44.418 46.796 43.307 42.361
43.426 46.01 42.702 41.566
42.561 45.377 42.221 40.91
41.835 44.907 41.872 40.404
41.259 44.607 41.661 40.055
40.842 44.484 41.591 39.868
40.589 44.539 41.662 39.848
40.503 44.774 41.875 39.993
40.583 45.183 42.224 40.301
40.828 45.763 42.703 40.768
41.229 46.503 43.306 41.385
41.78 47.393 44.021 42.142
42.467 48.418 44.836 43.028
43.277 49.562 45.737 44.027
44.194 50.807 46.709 45.124
45.199 52.132 47.735 46.3
46.274 53.517 48.798 47.535
47.396 54.938 49.88 48.811
48.544 56.372 50.962 50.105
49.697 57.795 52.024 51.396
50.832 59.184 53.05 52.663
51.928 60.515 54.021 53.885
52.965 61.766 54.92 55.041
53.924 62.915 55.731 56.111
54.787 63.943 56.439 57.078
55.539 64.831 57.033 57.925
56.166 65.563 57.501 58.637
56.659 66.126 57.834 59.202
57.009 66.509 58.026 59.608
57.211 66.705 58.072 59.849
57.262 66.707 57.97 59.92
57.164 66.515 57.721 59.816
56.918 66.128 57.328 59.54
56.53 65.551 56.795 59.093
56.009 64.792 56.131 58.482
55.363 63.86 55.346 57.715
54.605 62.768 54.449 56.801
53.748 61.531 53.456 55.754
52.807 60.166 52.38 54.59
51.796 58.693 51.238 53.324
50.732 57.133 50.046 51.974
49.63 55.507 48.823 50.561
48.506 53.84 47.586 49.104
47.376 52.153 46.353 47.623
46.254 50.472 45.142 46.14
45.155 48.819 43.97 44.676
44.09 47.216 42.853 43.249
43.072 45.685 41.807 41.88
42.109 44.246 40.844 40.585
41.211 42.917 39.978 39.383
40.384 41.714 39.218 38.286
39.635 40.65 38.573 37.309
38.965 39.737 38.049 36.461
38.379 38.984 37.649 35.752
37.878 38.396 37.377 35.187
37.461 37.976 37.233 34.77
37.127 37.725 37.213 34.502
36.875 37.641 37.315 34.382
36.701 37.718 37.532 34.408
36.603 37.949 37.857 34.573
36.576 38.326 38.282 34.871
36.617 38.836 38.795 35.293
36.721 39.467 39.387 35.829
36.884 40.205 40.046 36.467
37.101 41.035 40.759 37.194
37.369 41.942 41.514 37.998
37.683 42.908 42.3 38.865
38.039 43.919 43.103 39.78
38.433 44.959 43.912 40.731
38.861 46.012 44.716 41.704
39.32 47.065 45.506 42.686
39.805 48.105 46.272 43.665
40.315 49.119 47.006 44.629
40.844 50.098 47.701 45.569
41.39 51.033 48.352 46.475
41.949 51.916 48.955 47.339
42.517 52.741 49.505 48.155
43.09 53.505 50.002 48.917
43.666 54.204 50.444 49.62
44.239 54.838 50.833 50.262
44.806 55.407 51.168 50.84
45.362 55.912 51.452 51.355
45.905 56.356 51.69 51.807
46.43 56.742 51.883 52.196
46.934 57.075 52.037 52.525
47.413 57.359 52.156 52.798
47.865 57.599 52.246 53.018
48.289 57.803 52.312 53.19
48.682 57.976 52.359 53.32
49.045 58.123 52.394 53.413
49.377 58.252 52.422 53.475
49.679 58.369 52.449 53.513
49.955 58.479 52.481 53.535
50.207 58.588 52.522 53.546
50.44 58.702 52.579 53.555
50.658 58.826 52.654 53.569
50.868 58.964 52.754 53.594
51.075 59.12 52.882 53.637
51.288 59.298 53.04 53.706
51.513 59.501 53.233 53.806
51.759 59.731 53.462 53.942
52.031 59.989 53.729 54.12
52.339 60.278 54.034 54.343
52.687 60.596 54.378 54.614
53.081 60.945 54.76 54.935
53.527 61.322 55.179 55.308
54.026 61.725 55.632 55.731
54.581 62.153 56.116 56.204
55.191 62.601 56.627 56.723
55.855 63.066 57.161 57.285
56.567 63.543 57.711 57.883
57.324 64.028 58.273 58.513
58.116 64.513 58.839 59.165
58.933 64.993 59.402 59.832
59.766 65.462 59.954 60.505
60.599 65.913 60.487 61.172
61.42 66.339 60.994 61.825
62.213 66.732 61.466 62.451
62.961 67.087 61.896 63.04
63.649 67.397 62.275 63.581
64.261 67.655 62.597 64.064
64.78 67.856 62.855 64.479
65.192 67.995 63.044 64.817
65.483 68.067 63.158 65.07
65.641 68.07 63.193 65.232
65.656 68.001 63.147 65.297
65.521 67.858 63.019 65.261
65.23 67.641 62.807 65.123
64.782 67.352 62.513 64.881
64.177 66.991 62.14 64.538
63.419 66.563 61.69 64.095
62.516 66.072 61.169 63.559
61.476 65.522 60.582 62.935
60.314 64.922 59.938 62.231
59.044 64.277 59.244 61.458
57.685 63.598 58.509 60.625
56.257 62.891 57.744 59.744
54.781 62.168 56.957 58.828
53.281 61.438 56.162 57.89
51.78 60.711 55.367 56.943
50.302 59.999 54.584 56.002
48.873 59.309 53.824 55.079
47.514 58.654 53.098 54.189
46.248 58.042 52.413 53.343
45.096 57.482 51.781 52.553
44.075 56.981 51.208 51.829
43.202 56.547 50.703 51.182
42.489 56.186 50.27 50.618
41.948 55.902 49.914 50.145
41.584 55.699 49.639 49.767
41.401 55.578 49.446 49.487
41.4 55.54 49.336 49.307
41.575 55.585 49.308 49.226
41.922 55.711 49.36 49.241
42.43 55.913 49.488 49.35
43.085 56.187 49.688 49.547
43.874 56.527 49.953 49.825
44.777 56.926 50.275 50.177
45.775 57.375 50.649 50.592
46.847 57.866 51.063 51.06
47.97 58.388 51.51 51.572
49.121 58.931 51.979 52.115
50.277 59.485 52.46 52.677
51.415 60.038 52.942 53.246
52.512 60.579 53.416 53.809
53.546 61.099 53.872 54.356
54.498 61.585 54.299 54.874
55.349 62.029 54.69 55.353
56.083 62.42 55.034 55.782
56.686 62.75 55.325 56.153
57.146 63.012 55.556 56.456
57.454 63.198 55.721 56.685
57.604 63.305 55.815 56.834
57.592 63.327 55.836 56.899
57.419 63.263 55.781 56.878
57.086 63.11 55.65 56.767
56.597 62.871 55.443 56.569
55.961 62.545 55.161 56.283
55.186 62.137 54.809 55.914
54.285 61.651 54.39 55.466
53.272 61.094 53.911 54.945
52.162 60.474 53.378 54.357
50.971 59.798 52.798 53.712
49.719 59.077 52.18 53.018
48.423 58.322 51.535 52.286
47.103 57.543 50.871 51.528
45.778 56.755 50.2 50.754
44.468 55.968 49.531 49.976
43.191 55.196 48.877 49.207
41.966 54.453 48.247 48.46
40.81 53.749 47.652 47.745
39.739 53.099 47.102 47.076
38.767 52.513 46.607 46.462
37.907 52.002 46.176 45.914
37.171 51.575 45.815 45.441
36.567 51.241 45.531 45.052
36.104 51.007 45.33 44.752
35.784 50.877 45.215 44.549
35.613 50.856 45.189 44.444
35.589 50.944 45.252 44.44
35.713 51.141 45.403 44.537
35.979 51.444 45.639 44.733
36.382 51.848 45.957 45.024
36.916 52.347 46.35 45.406
37.569 52.932 46.811 45.87
38.332 53.591 47.331 46.407
39.191 54.312 47.899 47.007
40.133 55.08 48.503 47.656
41.142 55.88 49.132 48.342
42.202 56.693 49.77 49.049
43.297 57.503 50.405 49.761
44.409 58.29 51.02 50.462
45.52 59.034 51.602 51.134
46.612 59.717 52.136 51.76
47.667 60.32 52.608 52.325
48.669 60.823 53.003 52.81
49.599 61.21 53.309 53.201
50.44 61.466 53.515 53.484
51.178 61.575 53.61 53.645
51.797 61.526 53.587 53.674
52.282 61.31 53.439 53.561
52.621 60.92 53.162 53.3
52.803 60.352 52.754 52.888
52.816 59.605 52.215 52.322
52.653 58.682 51.547 51.604
52.304 57.589 50.757 50.738
51.765 56.335 49.852 49.732
51.03 54.932 48.841 48.596
50.097 53.397 47.738 47.342
48.963 51.746 46.556 45.985
47.63 50.003 45.311 44.544
46.098 48.189 44.021 43.039
44.372 46.331 42.705 41.49
42.454 44.456 41.384 39.921
40.353 42.591 40.076 38.356
38.076 40.766 38.804 36.819
35.632 39.008 37.587 35.335
33.032 37.346 36.446 33.929
30.288 35.807 35.399 32.623
27.416 34.417 34.465 31.441
24.429 33.199 33.66 30.403
21.346 32.173 32.998 29.526
18.183 31.358 32.49 28.827
14.961 30.767 32.146 28.32
11.7 30.412 31.973 28.013
8.4216 30.3 31.975 27.914
5.1487 30.433 32.151 28.026
6.4471 48.078 44.69 43.921
8.9585 46.428 43.478 42.441
11.355 44.787 42.274 40.959
13.618 43.182 41.098 39.498
15.73 41.638 39.968 38.081
17.679 40.181 38.902 36.731
19.455 38.832 37.915 35.466
21.053 37.612 37.022 34.306
22.472 36.537 36.234 33.267
23.712 35.622 35.561 32.361
24.779 34.878 35.012 31.6
25.682 34.312 34.591 30.993
26.431 33.929 34.302 30.543
27.04 33.732 34.145 30.254
27.526 33.717 34.119 30.126
27.905 33.88 34.222 30.157
28.196 34.215 34.446 30.341
28.419 34.712 34.786 30.671
28.593 35.358 35.233 31.138
28.737 36.14 35.777 31.731
28.871 37.043 36.407 32.438
29.011 38.052 37.112 33.247
29.173 39.148 37.88 34.141
29.373 40.315 38.697 35.108
29.621 41.535 39.552 36.132
29.929 42.791 40.432 37.197
30.303 44.066 41.326 38.291
30.749 45.345 42.222 39.398
31.27 46.613 43.11 40.505
31.866 47.855 43.979 41.6
32.535 49.061 44.822 42.672
33.273 50.219 45.63 43.71
34.075 51.32 46.398 44.705
34.932 52.355 47.119 45.65
35.836 53.321 47.789 46.54
36.776 54.211 48.406 47.367
37.741 55.023 48.968 48.13
38.721 55.755 49.472 48.826
39.702 56.407 49.92 49.453
40.673 56.981 50.313 50.013
41.623 57.478 50.651 50.504
42.541 57.902 50.937 50.93
43.415 58.256 51.174 51.293
44.238 58.544 51.365 51.596
45.001 58.773 51.514 51.844
45.697 58.947 51.625 52.04
46.32 59.071 51.702 52.189
46.867 59.153 51.749 52.295
47.335 59.197 51.77 52.364
47.723 59.208 51.769 52.401
48.031 59.194 51.75 52.41
48.261 59.158 51.718 52.396
48.415 59.106 51.675 52.363
48.498 59.042 51.624 52.316
48.514 58.97 51.569 52.258
48.47 58.895 51.512 52.193
48.372 58.818 51.455 52.124
48.227 58.744 51.401 52.054
48.043 58.674 51.351 51.986
47.828 58.61 51.306 51.921
47.59 58.554 51.267 51.862
47.336 58.508 51.235 51.809
47.074 58.471 51.212 51.765
46.812 58.446 51.196 51.729
46.557 58.431 51.188 51.702
46.314 58.428 51.189 51.686
46.089 58.436 51.197 51.679
45.888 58.454 51.213 51.682
45.714 58.483 51.236 51.694
45.571 58.522 51.266 51.716
45.462 58.571 51.302 51.746
45.387 58.627 51.344 51.785
45.348 58.692 51.391 51.831
45.344 58.763 51.442 51.883
45.375 58.839 51.496 51.942
45.439 58.92 51.552 52.005
45.533 59.005 51.611 52.073
45.655 59.092 51.67 52.143
45.8 59.179 51.73 52.216
45.966 59.266 51.788 52.288
46.146 59.351 51.845 52.361
46.336 59.433 51.898 52.431
46.532 59.509 51.948 52.499
46.727 59.579 51.993 52.562
46.917 59.64 52.031 52.619
47.097 59.692 52.063 52.669
47.261 59.733 52.088 52.711
47.405 59.76 52.103 52.744
47.524 59.774 52.109 52.765
47.614 59.772 52.104 52.775
47.673 59.754 52.089 52.772
47.698 59.719 52.063 52.755
47.687 59.666 52.025 52.725
47.638 59.595 51.975 52.68
47.552 59.507 51.915 52.62
47.43 59.402 51.843 52.546
47.272 59.28 51.761 52.459
47.081 59.145 51.671 52.359
46.861 58.996 51.572 52.248
46.617 58.838 51.468 52.127
46.352 58.672 51.359 51.998
46.074 58.502 51.248 51.863
45.789 58.332 51.137 51.726
45.504 58.165 51.029 51.59
45.226 58.006 50.927 51.456
44.965 57.859 50.833 51.33
44.727 57.729 50.751 51.215
44.521 57.621 50.683 51.114
44.355 57.539 50.633 51.03
44.236 57.486 50.603 50.969
44.172 57.468 50.595 50.932
44.167 57.488 50.612 50.923
44.227 57.547 50.656 50.945
44.356 57.649 50.726 50.999
44.555 57.794 50.825 51.087
44.826 57.983 50.953 51.21
45.166 58.215 51.107 51.368
45.574 58.488 51.288 51.56
46.044 58.797 51.493 51.783
46.569 59.14 51.718 52.036
47.139 59.509 51.959 52.314
47.744 59.898 52.213 52.613
48.37 60.299 52.474 52.926
49.003 60.703 52.735 53.247
49.625 61.098 52.989 53.568
50.219 61.473 53.23 53.881
50.765 61.818 53.45 54.177
51.243 62.119 53.64 54.445
51.633 62.364 53.793 54.677
51.913 62.54 53.9 54.862
52.062 62.636 53.954 54.99
52.06 62.639 53.948 55.052
51.888 62.54 53.875 55.039
51.529 62.329 53.729 54.942
50.965 61.998 53.505 54.754
50.185 61.541 53.2 54.469
49.176 60.954 52.811 54.082
47.931 60.234 52.338 53.591
46.445 59.384 51.781 52.995
44.716 58.405 51.143 52.294
42.746 57.304 50.428 51.491
40.542 56.09 49.642 50.592
38.113 54.772 48.793 49.604
35.472 53.367 47.889 48.535
32.635 51.888 46.943 47.398
29.623 50.356 45.966 46.205
26.458 48.789 44.971 44.973
23.165 47.211 43.974 43.716
